0.029735958273427412,-1.8553842171459387,-1.160370106173076,1
1.0419604321203124,-2.0835140222396173,-1.0677872277773461,1
2.0317493843560817,-1.4474875743543303,-2.499769066054043,1
2.26733649288151,-1.6955180453748957,-1.6716125147676366,1
-0.2699943982085655,-1.7558138976413822,-1.1138752901736169,1
1.9890543714158457,-1.4890032721718938,-2.454445555105512,1
1.4926153715633088,-0.7864019909533283,-3.2719138084345647,1
2.073651637085819,-1.4004161836634879,-2.4651206251864863,1
-1.1550992757991916,-1.1356869422978422,-1.3763360989226512,1
-1.06950608438231,-1.1566693604195515,-1.414546739140822,1
-3.642257919093188,0.18131748124375027,-0.2127464751164897,1
1.8884439678309466,-1.9236333934196739,-1.3376315420143412,1
1.8195815778453424,-0.2706371447424185,-3.014501768237829,1
2.2199537516579206,-0.8389795879504178,-2.4495779047077253,1
2.2499601868175145,-0.9543318384226994,-2.4222411538425694,1
1.646964683616521,-0.45546943681265056,-3.2765555878512966,1
0.359063734926054,2.3837065035360214,-1.7627224338297922,1
-0.062198842446957364,-1.8351428676434867,-1.1056994723717701,1
1.5473240041744205,-2.0082735546651276,-1.308443686404239,1
1.362114721759603,2.2845351083085723,-0.8992439232321948,1
1.8971014695661452,-1.1343772770847351,-2.848040165432851,1
2.0792145142946055,-1.375236354715935,-2.506726990496005,1
-0.2263071355249576,-1.7881940804201586,-1.09621657819653,1
3.2491905052546293,0.1559945608779694,1.2924874527205807,1
0.11693798735175513,-1.8951735954542408,-1.134556783664101,1
-0.2746960947568501,-1.7594403432572985,-1.104801337248044,1
2.5527925771670623,0.7225906838735098,-1.7890667982130322,1
3.219347425739171,0.10742468092110613,0.4590773213105649,1
2.0590388640307227,-1.3581557503212676,-2.507739387310365,1
2.1625402937967984,-0.20096217776263417,-2.4890239234824247,1
3.231090284024084,-0.08799875558119255,1.271216984586055,1
0.5458416956614968,-1.2196038062914896,-3.3335702753251866,1
1.6577539404465118,-0.4961702162346765,-3.2724220552622487,1
2.1618066336356487,-1.7647438021546162,-1.6313105545920334,1
0.0724416967741521,-1.8728335228750184,-1.1544930140906444,1
-1.0642159470649624,-1.171270775648662,-1.4820278960804965,1
-1.0720075078985962,-1.1190203346248608,-1.531377876381877,1
-1.769180441435634,-0.7548566773818967,-0.4925593236246993,1
1.0475784999790378,-1.170116390416824,-3.2717259338886953,1
-0.6684697418951651,2.7846907300366097,-1.9375609424172786,1
2.416952045088735,-1.5210056244063286,-1.7024014629043815,1
2.4066623813876795,-1.5781259803421663,-1.6428004343116167,1
3.214135282088714,0.07322741941861631,0.43216831047270793,1
-3.6319670227766694,0.18064840019346087,-0.18226460194743813,1
0.8823743517995609,-1.2118904481023336,-3.3038960540405258,1
1.9463132561201708,-1.9028083936203846,-1.3241533466496238,1
0.0668504736488596,-1.8693559385995244,-1.098473317751955,1
0.9908929129584749,-1.2287474738633066,-3.27687093085368,1
1.1078830197248501,-1.2846446076336968,-3.1738863342542327,1
0.10066325255960622,-1.8834493590717225,-1.1573352334674971,1
1.6193366721189977,-0.527362121624732,-3.280797828221211,1
-3.6160372739194884,0.1848026320853623,-0.11493292786515402,1
1.6094832664587844,-0.5204410165747679,-3.313912041610468,1
1.7369992715486526,-0.9954718006579399,-3.0249175537985304,1
1.282581779313128,-2.1073628681453727,-1.0603746352331331,1
0.09620883042878249,-1.88190330923673,-1.1458222899789632,1
1.879546850764403,-1.428644044073521,-2.639215950706876,1
1.0962594644972807,-2.076391045521499,-1.0846884524360378,1
0.021215833553056885,-1.8553159620125454,-1.1449513698957765,1
3.2552527054857303,0.12228609380128777,1.2899350327365393,1
3.0615830431519266,0.9712878867069505,1.3043280074862071,1
3.084881459158405,0.8899280811792991,1.3163937104770602,1
2.367708319482612,1.6708162896164778,-0.23630545972222708,1
0.814032224636444,2.196451769142948,-1.574407502927881,1
3.2480308274355094,-0.008238470420018584,1.2936815255194671,1
3.2105026336440416,0.10850612896663972,0.4882683131487883,1
1.3740545068272818,-2.0915255420668446,-1.0883819234630538,1
2.1573353040087295,-1.749235236881647,-1.6915944957918274,1
1.37271626196646,-2.093714979751637,-1.087043623459118,1
2.589128232893428,0.8388829507612575,-1.6879282578884351,1
-2.3846555764027393,-0.33379859553119684,0.7962310572463044,2
-2.9542480384861687,0.05952387231276971,0.6926158858762014,2
-2.896253915063661,0.016191488021571054,0.7362906813379309,2
